Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
41,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.3446799071799072,0.2285711702378369,0.213301203665787,0.3446799071799072,inf
42,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.36410558285558287,0.245248221029471,0.25120687308187306,0.36410558285558287,inf
43,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.31546887796887796,0.2066764986903876,0.19131321746211452,0.31546887796887796,inf
44,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.33707855582855584,0.24709205118296027,0.25572436614103283,0.33707855582855584,inf
45,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.3446799071799072,0.23435177470503563,0.24382030760707232,0.3446799071799072,inf
46,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.324477886977887,0.2187780091189182,0.2020219130513248,0.324477886977887,inf
47,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.31546887796887796,0.21016895989722076,0.1934128542132928,0.31546887796887796,inf
48,3,10,512,100,5,16,0.01,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.3165608790608791,0.18788396818699848,0.13897642230975563,0.3165608790608791,inf
1,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.07834005355835
2,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.0880528291066485
3,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.092852671941121
4,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.072608311971028
5,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.083527088165283
6,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.071855386098226
7,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.072842677434285
8,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.075927019119263
9,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.070496161778768
10,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.071681181589763
11,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.074861764907837
12,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.070108890533447
13,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.065222978591919
14,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.068098386128743
15,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.064666986465454
16,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.0678965250651045
1,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.03822003822003822,0.0064370590686380165,0.003539161034417201,0.03822003822003822,inf
2,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08935640185640185,0.017589785004645687,0.009928310632779306,0.08935640185640185,inf
3,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08935640185640185,0.017589785004645687,0.009928310632779306,0.08935640185640185,inf
4,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.14763342888342887,0.038092390066074275,0.021877469462216848,0.14763342888342887,inf
5,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.04040404040404041,0.016594516594516596,0.0106280193236715,0.04040404040404041,inf
6,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.15805009555009555,0.06398837648837648,0.05660829604795122,0.15805009555009555,inf
7,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.010101010101010102,0.0029708853238265003,0.0017415534656913968,0.010101010101010102,inf
8,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.013058299989040026,0.007144624332124333,0.07847904722904724,inf
9,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.013224986639958409,0.00725313317225082,0.07847904722904724,inf
10,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012090933511212149,0.006565160725717911,0.07847904722904724,inf
11,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
12,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.014782194217678088,0.008195245668306013,0.07847904722904724,inf
13,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
14,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
15,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
16,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012894133579118101,0.0070514508014508015,0.07847904722904724,inf
17,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
18,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
19,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012148624648624649,0.0066016171129807495,0.07847904722904724,inf
20,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09790472290472291,0.03788241325006031,0.045352162012719195,0.09790472290472291,inf
21,3,10,512,100,5,32,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
1,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.07834005355835
2,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.088129917780559
3,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.091655890146892
4,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.075772523880005
5,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.078471501668294
6,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.072274764378865
7,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.068600098292033
8,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.071201880772908
9,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.068719387054443
10,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.069283167521159
11,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.06873345375061
12,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.0657351811726885
13,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.0681666533152265
14,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.059297164281209
15,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.057466904322307
16,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.052293618520101
1,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.03822003822003822,0.0064370590686380165,0.003539161034417201,0.03822003822003822,inf
2,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08935640185640185,0.017589785004645687,0.009928310632779306,0.08935640185640185,inf
3,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08935640185640185,0.017589785004645687,0.009928310632779306,0.08935640185640185,inf
4,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1476334288834289,0.038092390066074275,0.021877469462216848,0.1476334288834289,inf
5,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.02921102921102921,0.008307008307008305,0.004972969909856305,0.02921102921102921,inf
6,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
7,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08935640185640185,0.017589785004645687,0.009928310632779306,0.08935640185640185,inf
8,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
9,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.08811936936936937,0.022088159588159587,0.012684559559559558,0.08811936936936937,inf
10,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
11,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012148624648624649,0.0066016171129807495,0.07847904722904724,inf
12,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
13,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04499396999396999,0.045452968464332104,0.10832138957138958,inf
14,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
15,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012148624648624649,0.00660161711298075,0.07847904722904724,inf
16,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.014939257439257439,0.008310867685867687,0.07847904722904724,inf
17,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
18,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.19486247611247612,0.07723499188552953,0.057968112885392296,0.19486247611247612,118084668566493.56
19,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04499396999396999,0.045452968464332104,0.10832138957138958,inf
20,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012435602628859206,0.006773725798020468,0.07847904722904724,inf
21,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04499396999396999,0.045452968464332104,0.10832138957138958,inf
22,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.19486247611247612,0.08311899561899562,0.0706522531890179,0.19486247611247612,3.311677515106877e+21
23,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04499396999396999,0.045452968464332104,0.10832138957138958,inf
24,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1746604559104559,0.07727370227370227,0.07035444535444535,0.1746604559104559,3.403510411316048e+25
25,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04499396999396999,0.045452968464332104,0.10832138957138958,inf
26,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09931238056238056,0.040218800100556854,0.06812299142847271,0.09931238056238056,inf
27,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.30772249522249523,0.2250952364177002,0.2507481366856367,0.30772249522249523,7274546174.659505
28,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,inf
29,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.2958981708981709,0.17495101439787267,0.13680763343651883,0.2958981708981709,1268013194.9739583
30,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09790472290472291,0.03788241325006031,0.045352162012719195,0.09790472290472291,6.044566685998162e+32
31,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1676904176904177,0.05735516855377179,0.035423411465078124,0.1676904176904177,6.533123825467611e+17
32,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.01171999921999922,0.006345432930487446,0.07847904722904724,7.046026552052058e+27
33,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1676904176904177,0.056290560593362744,0.03466155304390598,0.1676904176904177,2.186045405321791e+22
34,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.07847904722904724,0.012495124995124994,0.006806367317730954,0.07847904722904724,7.034380934217564e+22
35,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1676904176904177,0.05475332655639561,0.03339886093509282,0.1676904176904177,1.702424725600338e+17
36,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.18711609336609336,0.093067580983182,0.08402616527616528,0.18711609336609336,6.512443060041071e+24
37,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1676904176904177,0.05436463999123845,0.03310295941874889,0.1676904176904177,6.429834188765808e+28
38,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.1575894075894076,0.08335796648296649,0.06983934633391155,0.1575894075894076,3.7879228824699827e+18
39,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.21414312039312042,0.11368510740324327,0.11212429263899854,0.21414312039312042,1.1893780738265574e+23
40,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.10832138957138958,0.04111428130753789,0.03868063270492738,0.10832138957138958,1.31209045890764e+21
41,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.24476180726180727,0.1707157044840868,0.25152975942449624,0.24476180726180727,1.0089324265672626e+16
42,3,10,512,100,5,32,0.001,0.1,5,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15,0.0,0.09790472290472291,0.03788241325006031,0.045352162012719195,0.09790472290472291,2.132982283890845e+25
1,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.079589419894749
2,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.096683369742499
3,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.088499466578166
4,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.082347763909233
5,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.086885584725274
6,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.079923152923584
7,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.085849020216199
8,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.083430078294541
9,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.079740126927693
10,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.080422639846802
11,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.004788117288117288,0.0025238326139546963,0.048636704886704886,7.079833798938328
12,3,10,512,100,5,16,0.001,0.1,10,1.0,fedadagrad,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,15,0.0,0.048636704886704886,0.0047881172881172876,0.0025238326139546963,0.048636704886704886,7.083291874991523
