Round,Clients,Latent Dim,Hidden Dim,Rounds,Epochs,Batch Size,Learning Rate,Gamma,Step,fraction-fit,Strategy,Recon Weight,Class Weight,KLD Weight,Beta VAE,Proximal Mu,Eta Adagrad,Eta Adam,Beta 1,Beta 2,Patience,Min Delta,Accuracy,F1 Score,Precision,Recall,Train Loss
33,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8800941850941852,0.886669032919033,0.923367628992629,0.8800941850941852,4.24549367427826
34,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8922153972153971,0.8929375823125824,0.9235007897507899,0.8922153972153971,4.081745600700378
35,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9144922194922195,0.9145356557856559,0.9348348104598105,0.9144922194922195,4.13403046131134
36,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8883404995904997,0.8917250936000937,0.9196930940680941,0.8883404995904997,4.446962070465088
37,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8974314086814086,0.895071761946762,0.9166042909792911,0.8974314086814086,4.015526628494262
38,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8868099918099919,0.8937336424836426,0.934239937989938,0.8868099918099919,4.136170053482056
39,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8794389844389846,0.8868779962529963,0.9230201142701142,0.8794389844389846,4.1245616436004635
40,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8854995904995905,0.891460843960844,0.9239057564057565,0.8854995904995905,4.116566061973572
41,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8891850941850942,0.8918815568815569,0.9218179868179869,0.8891850941850942,4.222288751602173
42,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9045260032760034,0.9095520114270114,0.9457763201513203,0.9045260032760034,3.8700295209884645
43,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9045260032760034,0.9095520114270114,0.9457763201513201,0.9045260032760034,4.084243631362915
44,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9099314086814086,0.9159296390546391,0.9504966654966654,0.9099314086814086,3.770746612548828
45,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9136169123669123,0.9158651427401429,0.9457763201513201,0.9136169123669123,3.988555574417114
46,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9045260032760034,0.9101328195078195,0.9449429868179868,0.9045260032760034,4.180218029022217
47,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8982760032760033,0.898851253851254,0.9233331383331385,0.8982760032760033,4.178682112693787
48,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9107760032760034,0.9176770114270114,0.9499429868179868,0.9107760032760034,3.8889206409454347
49,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9045260032760034,0.909968678093678,0.9468179868179869,0.9045260032760034,4.021679759025574
50,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.928113226863227,0.9272932754182754,0.9504966654966657,0.928113226863227,4.016212606430054
51,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9136169123669123,0.9166155034905035,0.9481248049998051,0.9136169123669123,3.949403762817383
52,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8982760032760033,0.9034345871845872,0.9399727487227487,0.8982760032760033,4.064094591140747
53,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9107760032760034,0.9188707051207052,0.9501757195507196,0.9107760032760034,4.011927199363709
54,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9164578214578215,0.9147982235482235,0.9399727487227487,0.9164578214578215,3.923715877532959
55,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9047153972153973,0.9123934061434061,0.9469126837876839,0.9047153972153973,4.45910279750824
56,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.91119266994267,0.9183308714558714,0.9527505265005265,0.91119266994267,4.060468745231629
57,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8854995904995905,0.8914662552162552,0.9356211243711243,0.8854995904995905,4.272076201438904
58,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9107760032760034,0.9179547892047892,0.9507763201513202,0.9107760032760034,4.2622825622558596
59,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9010298935298936,0.9128998216498216,0.9505913624663626,0.9010298935298936,4.411011862754822
60,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9047153972153972,0.9123934061434061,0.9469126837876838,0.9047153972153972,4.209363889694214
61,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9138063063063063,0.9191033628533628,0.9484278353028353,0.9138063063063063,4.034303283691406
62,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8984653972153973,0.9058449827199826,0.9457490201240202,0.8984653972153973,4.32737774848938
63,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.912495904995905,0.9239867302367302,0.9591847285597286,0.912495904995905,4.339921283721924
64,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9192117117117118,0.9257587682587683,0.953981513981514,0.9192117117117118,3.860840082168579
65,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9124959049959049,0.9237089524589525,0.9583513952263953,0.9124959049959049,3.98287296295166
66,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9153368140868142,0.9241824373074374,0.953381157131157,0.9153368140868142,4.060849618911743
67,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9198669123669123,0.925302884052884,0.9508575377325377,0.9198669123669123,4.022440838813782
68,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9153368140868142,0.9214551645801645,0.9552263952263953,0.9153368140868142,4.274855089187622
69,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9215868140868141,0.9276140263640263,0.9549156867906868,0.9215868140868141,4.21819314956665
70,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9161814086814086,0.9243324168324168,0.9554966654966656,0.9161814086814086,3.953005385398865
71,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9190223177723178,0.921773014898015,0.9511423111423112,0.9190223177723178,4.172555661201477
72,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9038708026208025,0.9094947481879301,0.9444044937794939,0.9038708026208025,4.218358945846558
73,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9343632268632269,0.9366610604110605,0.9551368170118171,0.9343632268632269,4.0427474021911625
74,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.915526208026208,0.9231452737134556,0.9533008901758903,0.915526208026208,3.8220883131027223
75,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9038708026208028,0.9086163698095516,0.9435711604461605,0.9038708026208028,3.9468639612197878
76,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9010298935298936,0.9125755562687381,0.9498509223509224,0.9010298935298936,4.184357929229736
77,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9092762080262082,0.9146564077814079,0.9491657891657892,0.9092762080262082,3.9865804433822634
78,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.915526208026208,0.9242902461652461,0.9566008541008539,0.915526208026208,4.041786885261535
79,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9258783783783784,0.9306312336994156,0.9593430687180688,0.9258783783783784,3.533591294288635
80,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.909276208026208,0.9180402461652463,0.9503508541008541,0.909276208026208,4.06662700176239
81,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9246171171171171,0.9305496748678566,0.9566910416910417,0.9246171171171171,4.074285364151001
82,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9167874692874693,0.9245236082167901,0.9576287001287002,0.9167874692874693,4.042095518112182
83,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9099314086814086,0.9154598835848835,0.9511423111423112,0.9099314086814086,4.395361518859863
84,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9045260032760034,0.9105935337185338,0.9480835380835382,0.9045260032760034,4.0619340419769285
85,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9246171171171171,0.9301330082011899,0.9556493750243751,0.9246171171171171,3.927447533607483
86,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.915526208026208,0.9242902461652461,0.9566008541008542,0.915526208026208,4.087459826469422
87,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9038708026208025,0.910100835044017,0.9477627627627628,0.9038708026208025,4.202742385864258
88,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.909276208026208,0.9154369403801222,0.9501758901758903,0.909276208026208,4.283426308631897
89,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9155262080262082,0.9231109536791354,0.9528954847704847,0.9155262080262082,3.9836705923080444
90,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9161814086814086,0.9236379723879724,0.9536216654966655,0.9161814086814086,4.772285676002502
91,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9038708026208028,0.9088103462535282,0.9400799013299015,0.9038708026208028,4.213246607780457
92,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9047153972153973,0.9129850566782384,0.945571643071643,0.9047153972153973,4.045321416854859
93,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8973443898443898,0.9050283905965724,0.9434524053274054,0.8973443898443898,4.4662336826324465
94,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9010298935298936,0.9115338896020713,0.9486469180219181,0.9010298935298936,4.66338803768158
95,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8856889844389844,0.8911000872932691,0.9337226755976757,0.8856889844389844,4.498429560661316
96,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9131019656019657,0.9178692509374328,0.9524156867906868,0.9131019656019657,4.049904751777649
97,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.9138063063063063,0.9173639366085891,0.948622347997348,0.9138063063063063,4.129487609863281
98,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.915526208026208,0.9234230514912334,0.9541342235092236,0.915526208026208,4.052203750610351
99,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8887192874692875,0.8910802460234277,0.928211311961312,0.8887192874692875,4.251931238174438
100,5,10,512,100,10,32,0.01,0.1,5,1.0,fedprox,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.0,0.8887192874692875,0.8932344663594662,0.9362921200421199,0.8887192874692875,4.680395102500915
1,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.051606265356265356,0.005330050873529134,0.0028164115977575743,0.051606265356265356,6.966062577565511
2,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.051606265356265356,0.005330050873529134,0.0028164115977575743,0.051606265356265356,6.955906645456949
3,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.051606265356265356,0.005330050873529134,0.0028164115977575748,0.051606265356265356,6.94775563875834
4,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.07453828828828829,0.033600770643020396,0.04401103994622598,0.07453828828828829,6.938032738367717
5,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.14279586404586403,0.10890964260317595,0.1458356381273048,0.14279586404586403,6.92559526761373
6,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.16461404586404588,0.12712034214254694,0.1713887111689592,0.16461404586404588,6.900602610905965
7,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.2556746519246519,0.20665228326458268,0.25123619737750175,0.2556746519246519,6.847739219665527
8,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.4086752661752662,0.37488872859695055,0.471095234644827,0.4086752661752662,6.778430652618408
9,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.46270577395577395,0.4266483445253499,0.47784956466206463,0.46270577395577395,6.690547609329224
10,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.5028951678951679,0.4544730373934919,0.5070499122203668,0.5028951678951679,6.566115856170654
11,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.616513104013104,0.5657911963025599,0.5748346946784446,0.616513104013104,6.411237080891928
12,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.6510626535626536,0.6030382386064204,0.6256738341425842,0.6510626535626536,6.257759475708008
13,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.6571232596232596,0.6119647767147767,0.6370071674759175,0.6571232596232596,6.047320159276326
14,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.6794000819000819,0.6373482711891802,0.6649096153783653,0.6794000819000819,5.871327495574951
15,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7089608927108927,0.6616590895340895,0.6655285297472797,0.7089608927108927,5.652860244115194
16,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7204269041769041,0.673325544950545,0.6719025986213486,0.7204269041769041,5.4389842351277675
17,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7327375102375102,0.687605847980848,0.6865490632678133,0.7327375102375102,5.248418156305949
18,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7264875102375102,0.6777599056349056,0.6704836797024297,0.7264875102375102,5.01406675974528
19,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7556695331695332,0.7193712497462499,0.7450050517238017,0.7556695331695332,4.836927223205566
20,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7496089271089271,0.7073414277164278,0.7429848497035998,0.7496089271089271,4.63279242515564
21,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.737298321048321,0.6923670777420778,0.6941403477340977,0.737298321048321,4.475714810689291
22,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7554801392301392,0.7183167655099474,0.7399987385924887,0.7554801392301392,4.321413342157999
23,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7669461506961508,0.7360607714357716,0.7538045573983074,0.7669461506961508,4.148134549458822
24,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7617301392301392,0.7296421818353638,0.7493798810986311,0.7617301392301392,4.028149906794231
25,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7736128173628174,0.7442816942816943,0.7621692613880113,0.7736128173628174,3.92437063852946
26,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.7924498361998362,0.7736449366563003,0.8244240730178231,0.7924498361998362,3.789324800173442
27,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.806480343980344,0.7940371971621971,0.8395692201942202,0.806480343980344,3.7155906359354653
28,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.8004197379197379,0.778562622937623,0.811296343015093,0.8004197379197379,3.5591917276382445
29,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.8031736281736283,0.7954458698208698,0.8583933690183689,0.8031736281736283,3.550073353449504
30,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.8302078214578215,0.836401317480863,0.9087873474123475,0.8302078214578215,3.368699200948079
31,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.8638708026208027,0.8710463856713858,0.9251212901212901,0.8638708026208027,3.252611462275188
32,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.8790223177723178,0.8754632819064636,0.927899067899068,0.8790223177723178,3.213314620653788
33,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.887874692874693,0.8806824881256701,0.9275433144183145,0.887874692874693,3.2087529977162683
34,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.887923832923833,0.887217478092478,0.9279864279864279,0.887923832923833,3.0503267367680866
35,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.900423832923833,0.8996448967698969,0.9393852375102375,0.900423832923833,3.1680989901224774
36,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.909276208026208,0.9041378753310572,0.9390205871455872,0.909276208026208,2.9975725730260216
37,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9209316134316134,0.9222876554126553,0.9492214373464373,0.9209316134316134,2.859062361717224
38,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9244277231777233,0.9193746587496587,0.9455862437112437,0.9244277231777233,2.9099614699681604
39,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9146816134316135,0.9109513003263003,0.9453651134901134,0.9146816134316135,2.9986044088999426
40,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9032156019656019,0.8985415384847204,0.9354925704925705,0.9032156019656019,2.910527833302816
41,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9207422194922195,0.9163385057135057,0.9483954165204166,0.9207422194922195,2.8411640485127765
42,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9116513104013105,0.9057324451074452,0.9476378407628407,0.9116513104013105,2.768068424860636
43,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9057800982800982,0.9052112701544521,0.9430418811668811,0.9057800982800982,2.8248988231023153
44,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9116513104013105,0.905732445107445,0.9476378407628407,0.9116513104013105,2.806239382425944
45,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9146816134316135,0.9094801494233312,0.943136578136578,0.9146816134316135,2.8017022689183553
46,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9116513104013105,0.9085102228852229,0.9526378407628406,0.9116513104013105,2.788698124885559
47,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9237725225225226,0.917984839178021,0.944860062985063,0.9237725225225226,2.6822887579600017
48,5,10,512,100,10,16,0.001,0.1,10,1.0,fedprox,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,30,0.0,0.9055907043407043,0.898937220130402,0.9425873357123358,0.9055907043407043,2.5866543769836428
